NAME	DESCRIPTION	GENE_SYMBOL	GENE_TITLE	SCORE	
RP11-298C3.2	RP11-298C3.2	null	null	-0.3250401	
KIAA0947	KIAA0947	KIAA0947	-	-0.325114	
SLIT3	SLIT3	SLIT3	slit homolog 3 (Drosophila)	-0.32514644	
RP11-526I2.5	RP11-526I2.5	null	null	-0.3253011	
TACC3	TACC3	TACC3	transforming, acidic coiled-coil containing protein 3	-0.32536036	
NFS1	NFS1	NFS1	NFS1 nitrogen fixation 1 (S. cerevisiae)	-0.32537276	
RP9	RP9	RP9	retinitis pigmentosa 9 (autosomal dominant)	-0.32545796	
ACAP3	ACAP3	null	null	-0.32551503	
TTLL3	TTLL3	TTLL3	tubulin tyrosine ligase-like family, member 3	-0.32556936	
GPR89A	GPR89A	GPR89A	G protein-coupled receptor 89A	-0.32557046	
ZBTB47	ZBTB47	ZBTB47	zinc finger and BTB domain containing 47	-0.32561028	
IGFBP5	IGFBP5	IGFBP5	insulin-like growth factor binding protein 5	-0.32563275	
ACTR8	ACTR8	ACTR8	ARP8 actin-related protein 8 homolog (yeast)	-0.3257497	
ZC3H14	ZC3H14	ZC3H14	zinc finger CCCH-type containing 14	-0.32582092	
RSL1D1	RSL1D1	RSL1D1	ribosomal L1 domain containing 1	-0.32596385	
ZMYM2	ZMYM2	ZMYM2	zinc finger, MYM-type 2	-0.32605162	
RBM5	RBM5	RBM5	RNA binding motif protein 5	-0.32605264	
NXPE3	NXPE3	null	null	-0.32618952	
ZHX3	ZHX3	ZHX3	zinc fingers and homeoboxes 3	-0.32634455	
HCN2	HCN2	HCN2	hyperpolarization activated cyclic nucleotide-gated potassium channel 2	-0.32642895	
SEPT7P3	SEPT7P3	null	null	-0.3264838	
CBWD1	CBWD1	CBWD1	COBW domain containing 1	-0.32656062	
BOC	BOC	BOC	Boc homolog (mouse)	-0.32667628	
CTD-3184A7.4	CTD-3184A7.4	null	null	-0.32687178	
TRAPPC6B	TRAPPC6B	TRAPPC6B	trafficking protein particle complex 6B	-0.32690787	
RARS2	RARS2	null	null	-0.32701907	
GATSL3	GATSL3	null	null	-0.32716376	
COX10-AS1	COX10-AS1	null	null	-0.3272824	
PIGL	PIGL	PIGL	phosphatidylinositol glycan anchor biosynthesis, class L	-0.3273031	
USP39	USP39	USP39	ubiquitin specific peptidase 39	-0.3273897	
TRAPPC1	TRAPPC1	TRAPPC1	trafficking protein particle complex 1	-0.3275391	
MNAT1	MNAT1	MNAT1	menage a trois homolog 1, cyclin H assembly factor (Xenopus laevis)	-0.32756725	
TLR6	TLR6	TLR6	toll-like receptor 6	-0.32760698	
RP11-357C3.3	RP11-357C3.3	null	null	-0.32773882	
APBB3	APBB3	APBB3	amyloid beta (A4) precursor protein-binding, family B, member 3	-0.32776216	
AKAP9	AKAP9	AKAP9	A kinase (PRKA) anchor protein (yotiao) 9	-0.32783824	
AP2A2	AP2A2	AP2A2	adaptor-related protein complex 2, alpha 2 subunit	-0.32795122	
DPYSL2	DPYSL2	DPYSL2	dihydropyrimidinase-like 2	-0.32797697	
JUND	JUND	JUND	jun D proto-oncogene	-0.3282623	
TAB2	TAB2	null	null	-0.32830065	
NBPF11	NBPF11	NBPF11	neuroblastoma breakpoint family, member 11	-0.3283187	
PDS5A	PDS5A	null	null	-0.32838535	
SMN1	SMN1	SMN1	survival of motor neuron 1, telomeric	-0.32842478	
MTFR2	MTFR2	null	null	-0.3284419	
NREP	NREP	null	null	-0.328531	
CEP19	CEP19	null	null	-0.32862964	
GTF2H2B	GTF2H2B	null	null	-0.3288918	
RP5-1021I20.1	RP5-1021I20.1	null	null	-0.32889315	
MAP4	MAP4	MAP4	microtubule-associated protein 4	-0.3289893	
ULK1	ULK1	ULK1	unc-51-like kinase 1 (C. elegans)	-0.32900202	
FAM149A	FAM149A	null	null	-0.3290523	
ORAI2	ORAI2	null	null	-0.32905468	
LINC00936	LINC00936	null	null	-0.32906336	
USP12	USP12	USP12	ubiquitin specific peptidase 12	-0.32914102	
DAP3	DAP3	DAP3	death associated protein 3	-0.32919738	
CASD1	CASD1	CASD1	CAS1 domain containing 1	-0.32920277	
TMEM189	TMEM189	null	null	-0.32926893	
PREP	PREP	PREP	prolyl endopeptidase	-0.32928634	
TFB1M	TFB1M	TFB1M	transcription factor B1, mitochondrial	-0.32928893	
LRRC37A2	LRRC37A2	null	null	-0.32947814	
SPSB1	SPSB1	SPSB1	splA/ryanodine receptor domain and SOCS box containing 1	-0.3295114	
DYX1C1	DYX1C1	DYX1C1	dyslexia susceptibility 1 candidate 1	-0.3295729	
RNF7	RNF7	RNF7	ring finger protein 7	-0.32965115	
TSEN54	TSEN54	TSEN54	tRNA splicing endonuclease 54 homolog (S. cerevisiae)	-0.32969058	
PNKP	PNKP	PNKP	polynucleotide kinase 3'-phosphatase	-0.3298279	
PPCDC	PPCDC	PPCDC	phosphopantothenoylcysteine decarboxylase	-0.32996938	
TAPT1-AS1	TAPT1-AS1	null	null	-0.33000293	
RP11-488C13.5	RP11-488C13.5	null	null	-0.3300918	
EML5	EML5	EML5	echinoderm microtubule associated protein like 5	-0.33010274	
FBXO5	FBXO5	FBXO5	F-box protein 5	-0.33011568	
SRSF8	SRSF8	null	null	-0.33012012	
COX4I2	COX4I2	COX4I2	cytochrome c oxidase subunit IV isoform 2 (lung)	-0.33017075	
SCFD1	SCFD1	SCFD1	sec1 family domain containing 1	-0.33029693	
CLN5	CLN5	CLN5	ceroid-lipofuscinosis, neuronal 5	-0.33039194	
SLAIN1	SLAIN1	SLAIN1	SLAIN motif family, member 1	-0.3304085	
ALG8	ALG8	ALG8	asparagine-linked glycosylation 8 homolog (S. cerevisiae, alpha-1,3-glucosyltransferase)	-0.33041814	
ZMYND11	ZMYND11	ZMYND11	zinc finger, MYND domain containing 11	-0.33073068	
WBP4	WBP4	WBP4	WW domain binding protein 4 (formin binding protein 21)	-0.3307514	
PSIP1	PSIP1	PSIP1	PC4 and SFRS1 interacting protein 1	-0.33075345	
NLRP1	NLRP1	null	null	-0.33077905	
C4orf21	C4orf21	C4ORF21	chromosome 4 open reading frame 21	-0.33079278	
IPO4	IPO4	IPO4	importin 4	-0.33089206	
KLF2	KLF2	KLF2	Kruppel-like factor 2 (lung)	-0.33115098	
GSTM5	GSTM5	GSTM5	glutathione S-transferase M5	-0.33118606	
PDE4D	PDE4D	PDE4D	phosphodiesterase 4D, cAMP-specific (phosphodiesterase E3 dunce homolog, Drosophila)	-0.33133334	
AF127936.7	AF127936.7	null	null	-0.33150637	
PELP1	PELP1	PELP1	proline, glutamic acid and leucine rich protein 1	-0.33155572	
ADAMTS15	ADAMTS15	ADAMTS15	ADAM metallopeptidase with thrombospondin type 1 motif, 15	-0.33162382	
SPATA33	SPATA33	null	null	-0.33164418	
ATL1	ATL1	null	null	-0.33164918	
RASD1	RASD1	RASD1	RAS, dexamethasone-induced 1	-0.33165935	
HAUS5	HAUS5	null	null	-0.3318003	
STX16	STX16	STX16	syntaxin 16	-0.3318491	
PRELP	PRELP	PRELP	proline/arginine-rich end leucine-rich repeat protein	-0.33209437	
ST3GAL6	ST3GAL6	ST3GAL6	ST3 beta-galactoside alpha-2,3-sialyltransferase 6	-0.332202	
COMMD6	COMMD6	COMMD6	COMM domain containing 6	-0.3322414	
RABEP2	RABEP2	RABEP2	rabaptin, RAB GTPase binding effector protein 2	-0.33228707	
B4GALT5	B4GALT5	B4GALT5	UDP-Gal:betaGlcNAc beta 1,4- galactosyltransferase, polypeptide 5	-0.33232817	
C7orf13	C7orf13	C7ORF13	chromosome 7 open reading frame 13	-0.33234105	
ARHGAP18	ARHGAP18	ARHGAP18	Rho GTPase activating protein 18	-0.3323643	
HSF2	HSF2	HSF2	heat shock transcription factor 2	-0.3323821	
TBC1D5	TBC1D5	TBC1D5	TBC1 domain family, member 5	-0.33240297	
CDC45	CDC45	null	null	-0.3324089	
DNAL4	DNAL4	DNAL4	dynein, axonemal, light chain 4	-0.3324293	
RP11-425I13.1	RP11-425I13.1	null	null	-0.33261532	
ERGIC1	ERGIC1	ERGIC1	endoplasmic reticulum-golgi intermediate compartment (ERGIC) 1	-0.33266774	
MOGS	MOGS	null	null	-0.3326689	
CHKB	CHKB	CHKB	choline kinase beta	-0.33269116	
RP11-685M7.3	RP11-685M7.3	null	null	-0.33271405	
HIST1H4J	HIST1H4J	HIST1H4J	histone cluster 1, H4j	-0.33271545	
PI4KAP1	PI4KAP1	null	null	-0.3327236	
RP11-216P16.2	RP11-216P16.2	null	null	-0.33288014	
TNRC6B	TNRC6B	TNRC6B	trinucleotide repeat containing 6B	-0.33291322	
AKAP11	AKAP11	AKAP11	A kinase (PRKA) anchor protein 11	-0.33295968	
AZI2	AZI2	AZI2	5-azacytidine induced 2	-0.33323014	
RALGAPB	RALGAPB	null	null	-0.33324027	
HCN3	HCN3	HCN3	hyperpolarization activated cyclic nucleotide-gated potassium channel 3	-0.33328167	
PCDHGA6	PCDHGA6	PCDHGA6	protocadherin gamma subfamily A, 6	-0.33357996	
CTD-2012J19.1	CTD-2012J19.1	null	null	-0.33376995	
YEATS2	YEATS2	YEATS2	YEATS domain containing 2	-0.33377296	
CYFIP2	CYFIP2	CYFIP2	cytoplasmic FMR1 interacting protein 2	-0.33386758	
ZNF182	ZNF182	ZNF182	zinc finger protein 182	-0.33402303	
UBE2V1	UBE2V1	UBE2V1	ubiquitin-conjugating enzyme E2 variant 1	-0.334055	
TCF4	TCF4	TCF4	transcription factor 4	-0.33414915	
PXDN	PXDN	PXDN	peroxidasin homolog (Drosophila)	-0.33415377	
SORBS1	SORBS1	SORBS1	sorbin and SH3 domain containing 1	-0.3342106	
FGF14-AS2	FGF14-AS2	null	null	-0.33429682	
FOXO3B	FOXO3B	FOXO3B	forkhead box O3B	-0.33446676	
PCDHGB7	PCDHGB7	PCDHGB7	protocadherin gamma subfamily B, 7	-0.33450004	
GPR176	GPR176	GPR176	G protein-coupled receptor 176	-0.33454046	
ADAMTS1	ADAMTS1	ADAMTS1	ADAM metallopeptidase with thrombospondin type 1 motif, 1	-0.334552	
LINC00987	LINC00987	null	null	-0.33464876	
AKAP12	AKAP12	AKAP12	A kinase (PRKA) anchor protein (gravin) 12	-0.33484226	
ITGA3	ITGA3	ITGA3	integrin, alpha 3 (antigen CD49C, alpha 3 subunit of VLA-3 receptor)	-0.3350386	
METTL4	METTL4	METTL4	methyltransferase like 4	-0.3351137	
ZNF717	ZNF717	ZNF717	zinc finger protein 717	-0.33514786	
BAG5	BAG5	BAG5	BCL2-associated athanogene 5	-0.33515707	
PRR24	PRR24	null	null	-0.33521807	
RSF1	RSF1	RSF1	remodeling and spacing factor 1	-0.33530003	
BEST1	BEST1	null	null	-0.335319	
AC004453.8	AC004453.8	null	null	-0.3353286	
MOAP1	MOAP1	MOAP1	modulator of apoptosis 1	-0.3353391	
RP11-630I5.1	RP11-630I5.1	null	null	-0.33534306	
JUN	JUN	JUN	jun oncogene	-0.33542964	
SEPT9	SEPT9	SEPT9	septin 9	-0.33547068	
RTN4IP1	RTN4IP1	RTN4IP1	reticulon 4 interacting protein 1	-0.33549902	
MED6	MED6	MED6	mediator of RNA polymerase II transcription, subunit 6 homolog (S. cerevisiae)	-0.33557066	
SCARNA2	SCARNA2	SCARNA2	small Cajal body-specific RNA 2	-0.33584523	
TAZ	TAZ	TAZ	tafazzin (cardiomyopathy, dilated 3A (X-linked); endocardial fibroelastosis 2; Barth syndrome)	-0.33593974	
hsa-mir-6080	hsa-mir-6080	null	null	-0.33606866	
RP6-42F4.1	RP6-42F4.1	null	null	-0.33611658	
CWC27	CWC27	null	null	-0.33621004	
AC002398.9	AC002398.9	null	null	-0.33621696	
PHYH	PHYH	PHYH	phytanoyl-CoA 2-hydroxylase	-0.33639425	
TMEM175	TMEM175	TMEM175	transmembrane protein 175	-0.33647433	
AC111200.7	AC111200.7	null	null	-0.33650315	
KAT8	KAT8	null	null	-0.33665282	
KDM4C	KDM4C	null	null	-0.33672103	
PACSIN2	PACSIN2	PACSIN2	protein kinase C and casein kinase substrate in neurons 2	-0.3367996	
SNX29P2	SNX29P2	null	null	-0.33680665	
CXorf40B	CXorf40B	CXORF40B	chromosome X open reading frame 40B	-0.33683082	
ATP6AP1L	ATP6AP1L	null	null	-0.33694518	
FERMT2	FERMT2	null	null	-0.33710888	
PPFIA1	PPFIA1	PPFIA1	protein tyrosine phosphatase, receptor type, f polypeptide (PTPRF), interacting protein (liprin), alpha 1	-0.33718002	
TRMT2A	TRMT2A	null	null	-0.3371903	
ADAMTS7	ADAMTS7	ADAMTS7	ADAM metallopeptidase with thrombospondin type 1 motif, 7	-0.3371973	
SERINC1	SERINC1	SERINC1	serine incorporator 1	-0.33720335	
HIST1H1E	HIST1H1E	HIST1H1E	histone cluster 1, H1e	-0.3372168	
FUT11	FUT11	FUT11	fucosyltransferase 11 (alpha (1,3) fucosyltransferase)	-0.3372265	
IFT74	IFT74	IFT74	intraflagellar transport 74 homolog (Chlamydomonas)	-0.33728167	
THNSL1	THNSL1	THNSL1	threonine synthase-like 1 (bacterial)	-0.3372821	
KIAA1328	KIAA1328	KIAA1328	KIAA1328	-0.3373169	
PRKRIR	PRKRIR	PRKRIR	protein-kinase, interferon-inducible double stranded RNA dependent inhibitor, repressor of (P58 repressor)	-0.3373171	
VWA8	VWA8	null	null	-0.3375013	
LIMD1	LIMD1	LIMD1	LIM domains containing 1	-0.33757702	
FOXO3	FOXO3	null	null	-0.3377017	
CSNK1G2	CSNK1G2	CSNK1G2	casein kinase 1, gamma 2	-0.33773357	
RWDD1	RWDD1	RWDD1	RWD domain containing 1	-0.33781302	
ANKRD26	ANKRD26	ANKRD26	ankyrin repeat domain 26	-0.33793664	
PSMC1	PSMC1	PSMC1	proteasome (prosome, macropain) 26S subunit, ATPase, 1	-0.33797437	
CCDC91	CCDC91	CCDC91	coiled-coil domain containing 91	-0.33804396	
CEP170P1	CEP170P1	null	null	-0.33807772	
ZNF837	ZNF837	null	null	-0.33808944	
ZXDA	ZXDA	ZXDA	zinc finger, X-linked, duplicated A	-0.3381731	
NDRG2	NDRG2	NDRG2	NDRG family member 2	-0.33827195	
NDUFA6-AS1	NDUFA6-AS1	null	null	-0.33856204	
FBXL14	FBXL14	FBXL14	F-box and leucine-rich repeat protein 14	-0.3386577	
ZEB1	ZEB1	null	null	-0.33866686	
CTIF	CTIF	null	null	-0.33871177	
RECQL5	RECQL5	RECQL5	RecQ protein-like 5	-0.33877236	
GUCY1A3	GUCY1A3	GUCY1A3	guanylate cyclase 1, soluble, alpha 3	-0.3388356	
COL13A1	COL13A1	COL13A1	collagen, type XIII, alpha 1	-0.338958	
KCNAB1	KCNAB1	KCNAB1	potassium voltage-gated channel, shaker-related subfamily, beta member 1	-0.33896774	
GS1-124K5.12	GS1-124K5.12	null	null	-0.33903384	
SNRNP200	SNRNP200	null	null	-0.33904117	
ANKRD54	ANKRD54	ANKRD54	ankyrin repeat domain 54	-0.33906174	
STK38L	STK38L	STK38L	serine/threonine kinase 38 like	-0.3391349	
CENPBD1P1	CENPBD1P1	null	null	-0.33928242	
SOCS4	SOCS4	SOCS4	suppressor of cytokine signaling 4	-0.33930698	
MTRF1	MTRF1	MTRF1	mitochondrial translational release factor 1	-0.339384	
DPY19L2P2	DPY19L2P2	DPY19L2P2	dpy-19-like 2 pseudogene 2 (C. elegans)	-0.33939666	
TLK2P1	TLK2P1	TLK2P1	tousled-like kinase 2 pseudogene 1	-0.33943933	
ASPSCR1	ASPSCR1	ASPSCR1	alveolar soft part sarcoma chromosome region, candidate 1	-0.3395126	
HGS	HGS	HGS	hepatocyte growth factor-regulated tyrosine kinase substrate	-0.3396215	
SMYD3	SMYD3	SMYD3	SET and MYND domain containing 3	-0.3397594	
NEK1	NEK1	NEK1	NIMA (never in mitosis gene a)-related kinase 1	-0.33983228	
MMD	MMD	MMD	monocyte to macrophage differentiation-associated	-0.34024423	
COL4A1	COL4A1	COL4A1	collagen, type IV, alpha 1	-0.34024566	
UFD1L	UFD1L	UFD1L	ubiquitin fusion degradation 1 like (yeast)	-0.34045067	
TOPORS-AS1	TOPORS-AS1	null	null	-0.34045553	
ADCY6	ADCY6	ADCY6	adenylate cyclase 6	-0.34082088	
ASH1L-AS1	ASH1L-AS1	null	null	-0.34085244	
CITED2	CITED2	CITED2	Cbp/p300-interacting transactivator, with Glu/Asp-rich carboxy-terminal domain, 2	-0.34088346	
RECK	RECK	RECK	reversion-inducing-cysteine-rich protein with kazal motifs	-0.34088513	
BLM	BLM	BLM	Bloom syndrome	-0.3411935	
PTX3	PTX3	PTX3	pentraxin-related gene, rapidly induced by IL-1 beta	-0.3412428	
SSU72	SSU72	SSU72	SSU72 RNA polymerase II CTD phosphatase homolog (S. cerevisiae)	-0.34151244	
MRGBP	MRGBP	null	null	-0.34164536	
TCEAL6	TCEAL6	TCEAL6	transcription elongation factor A (SII)-like 6	-0.34165373	
TEAD4	TEAD4	TEAD4	TEA domain family member 4	-0.34167734	
PHF12	PHF12	PHF12	PHD finger protein 12	-0.34177142	
LMCD1	LMCD1	LMCD1	LIM and cysteine-rich domains 1	-0.34183446	
CEP57L1	CEP57L1	null	null	-0.34190112	
PNISR	PNISR	null	null	-0.34191394	
APPBP2	APPBP2	APPBP2	amyloid beta precursor protein (cytoplasmic tail) binding protein 2	-0.3419519	
ANKS3	ANKS3	ANKS3	ankyrin repeat and sterile alpha motif domain containing 3	-0.34196752	
RPL32	RPL32	RPL32	ribosomal protein L32	-0.34203756	
ATR	ATR	ATR	ataxia telangiectasia and Rad3 related	-0.3421676	
NBPF15	NBPF15	NBPF15	neuroblastoma breakpoint family, member 15	-0.342336	
VTA1	VTA1	null	null	-0.34256762	
KIF9	KIF9	KIF9	kinesin family member 9	-0.3427045	
MESDC1	MESDC1	MESDC1	mesoderm development candidate 1	-0.34276503	
CTD-3222D19.7	CTD-3222D19.7	null	null	-0.3430437	
BCLAF1	BCLAF1	BCLAF1	BCL2-associated transcription factor 1	-0.34307894	
DDX56	DDX56	DDX56	DEAD (Asp-Glu-Ala-Asp) box polypeptide 56	-0.34313884	
TULP3	TULP3	TULP3	tubby like protein 3	-0.34315404	
UBE2L3	UBE2L3	UBE2L3	ubiquitin-conjugating enzyme E2L 3	-0.34341303	
DMAP1	DMAP1	DMAP1	DNA methyltransferase 1 associated protein 1	-0.34366316	
RPRD1B	RPRD1B	null	null	-0.3437777	
TMED4	TMED4	TMED4	transmembrane emp24 protein transport domain containing 4	-0.34389564	
CHMP6	CHMP6	CHMP6	chromatin modifying protein 6	-0.3439513	
ZNF807	ZNF807	null	null	-0.34417805	
MRFAP1	MRFAP1	MRFAP1	Mof4 family associated protein 1	-0.34422234	
FRZB	FRZB	FRZB	frizzled-related protein	-0.34427327	
CAMTA2	CAMTA2	CAMTA2	calmodulin binding transcription activator 2	-0.3443691	
ZDHHC6	ZDHHC6	ZDHHC6	zinc finger, DHHC-type containing 6	-0.3445218	
BBS1	BBS1	BBS1	Bardet-Biedl syndrome 1	-0.34461588	
TBC1D25	TBC1D25	null	null	-0.34462723	
EIF4ENIF1	EIF4ENIF1	EIF4ENIF1	eukaryotic translation initiation factor 4E nuclear import factor 1	-0.344688	
TPD52L1	TPD52L1	TPD52L1	tumor protein D52-like 1	-0.3447253	
LRFN4	LRFN4	LRFN4	leucine rich repeat and fibronectin type III domain containing 4	-0.34474367	
PCCB	PCCB	PCCB	propionyl Coenzyme A carboxylase, beta polypeptide	-0.3447475	
RP11-700P18.1	RP11-700P18.1	null	null	-0.3448435	
RP11-33B1.1	RP11-33B1.1	null	null	-0.3448641	
CYB5D1	CYB5D1	CYB5D1	cytochrome b5 domain containing 1	-0.34500253	
ZBTB2	ZBTB2	ZBTB2	zinc finger and BTB domain containing 2	-0.345036	
HDGFRP3	HDGFRP3	HDGFRP3	-	-0.34509432	
WASF1	WASF1	WASF1	WAS protein family, member 1	-0.3451421	
RP11-384K6.2	RP11-384K6.2	null	null	-0.3451538	
LMLN	LMLN	LMLN	leishmanolysin-like (metallopeptidase M8 family)	-0.3452688	
ABCF3	ABCF3	ABCF3	ATP-binding cassette, sub-family F (GCN20), member 3	-0.34529373	
KHNYN	KHNYN	null	null	-0.3453774	
DEPDC5	DEPDC5	DEPDC5	DEP domain containing 5	-0.34541023	
DZANK1	DZANK1	null	null	-0.34544525	
MIB2	MIB2	MIB2	mindbomb homolog 2 (Drosophila)	-0.34564102	
RIC8B	RIC8B	RIC8B	resistance to inhibitors of cholinesterase 8 homolog B (C. elegans)	-0.34566	
CCDC137	CCDC137	null	null	-0.34572053	
IP6K1	IP6K1	null	null	-0.34572494	
PHF10	PHF10	PHF10	PHD finger protein 10	-0.34573975	
MMP14	MMP14	MMP14	matrix metallopeptidase 14 (membrane-inserted)	-0.34582618	
PODN	PODN	PODN	podocan	-0.34614003	
MCAM	MCAM	MCAM	melanoma cell adhesion molecule	-0.34614137	
SEC14L1P1	SEC14L1P1	null	null	-0.346156	
CDPF1	CDPF1	null	null	-0.346247	
BCAR3	BCAR3	BCAR3	breast cancer anti-estrogen resistance 3	-0.34626475	
TSC22D1	TSC22D1	TSC22D1	TSC22 domain family, member 1	-0.34647027	
RP11-94I2.1	RP11-94I2.1	null	null	-0.34658718	
PCIF1	PCIF1	null	null	-0.34663492	
DYNC2H1	DYNC2H1	DYNC2H1	dynein, cytoplasmic 2, heavy chain 1	-0.3466977	
RMI2	RMI2	null	null	-0.3467113	
MFI2	MFI2	MFI2	antigen p97 (melanoma associated) identified by monoclonal antibodies 133.2 and 96.5	-0.34678409	
GPR124	GPR124	GPR124	G protein-coupled receptor 124	-0.34686244	
LCMT1	LCMT1	LCMT1	leucine carboxyl methyltransferase 1	-0.3470171	
LINC00312	LINC00312	null	null	-0.34710848	
AK3	AK3	AK3	adenylate kinase 3	-0.34734604	
GRK4	GRK4	GRK4	G protein-coupled receptor kinase 4	-0.3474057	
CEP170	CEP170	CEP170	centrosomal protein 170kDa	-0.34758243	
TPBG	TPBG	TPBG	trophoblast glycoprotein	-0.3476404	
TBC1D10A	TBC1D10A	TBC1D10A	TBC1 domain family, member 10A	-0.3476642	
TCEAL4	TCEAL4	TCEAL4	transcription elongation factor A (SII)-like 4	-0.3479848	
RP11-17A4.1	RP11-17A4.1	null	null	-0.3479993	
GPAM	GPAM	GPAM	glycerol-3-phosphate acyltransferase, mitochondrial	-0.34838763	
MACROD1	MACROD1	null	null	-0.34842223	
ADSSL1	ADSSL1	ADSSL1	adenylosuccinate synthase like 1	-0.3484298	
RP11-152N13.5	RP11-152N13.5	null	null	-0.34864217	
RARRES2	RARRES2	RARRES2	retinoic acid receptor responder (tazarotene induced) 2	-0.34882465	
GTSE1	GTSE1	GTSE1	G-2 and S-phase expressed 1	-0.34887424	
LIPE-AS1	LIPE-AS1	null	null	-0.3490508	
CCDC106	CCDC106	CCDC106	coiled-coil domain containing 106	-0.34914273	
SUGCT	SUGCT	null	null	-0.3493463	
CTGF	CTGF	CTGF	connective tissue growth factor	-0.349462	
SMIM14	SMIM14	null	null	-0.34947392	
LINC00622	LINC00622	null	null	-0.34965584	
DHX35	DHX35	DHX35	DEAH (Asp-Glu-Ala-His) box polypeptide 35	-0.34984207	
PXK	PXK	PXK	PX domain containing serine/threonine kinase	-0.35008073	
DSEL	DSEL	null	null	-0.3502775	
HTATSF1	HTATSF1	HTATSF1	HIV-1 Tat specific factor 1	-0.350317	
PLEKHG5	PLEKHG5	PLEKHG5	pleckstrin homology domain containing, family G (with RhoGef domain) member 5	-0.3503373	
SOS2	SOS2	SOS2	son of sevenless homolog 2 (Drosophila)	-0.35034528	
GMPR2	GMPR2	GMPR2	guanosine monophosphate reductase 2	-0.35036656	
SACS	SACS	SACS	spastic ataxia of Charlevoix-Saguenay (sacsin)	-0.3503915	
JAM2	JAM2	JAM2	junctional adhesion molecule 2	-0.3504071	
DDX41	DDX41	DDX41	DEAD (Asp-Glu-Ala-Asp) box polypeptide 41	-0.35048142	
RNF40	RNF40	RNF40	ring finger protein 40	-0.3505164	
EXOG	EXOG	null	null	-0.35063294	
MIS18BP1	MIS18BP1	null	null	-0.35071844	
EID3	EID3	EID3	-	-0.35076413	
ZNF575	ZNF575	ZNF575	zinc finger protein 575	-0.3509829	
CEP120	CEP120	null	null	-0.35108474	
RNF145	RNF145	RNF145	ring finger protein 145	-0.35109255	
EMC3-AS1	EMC3-AS1	null	null	-0.35136187	
SLC3A2	SLC3A2	SLC3A2	solute carrier family 3 (activators of dibasic and neutral amino acid transport), member 2	-0.35137078	
AKT1	AKT1	AKT1	v-akt murine thymoma viral oncogene homolog 1	-0.35145584	
MAPKAP1	MAPKAP1	MAPKAP1	mitogen-activated protein kinase associated protein 1	-0.35148698	
FXYD6	FXYD6	FXYD6	FXYD domain containing ion transport regulator 6	-0.35154364	
MDN1	MDN1	MDN1	MDN1, midasin homolog (yeast)	-0.35157973	
RP11-710M11.1	RP11-710M11.1	null	null	-0.35185394	
COL4A2	COL4A2	COL4A2	collagen, type IV, alpha 2	-0.35204718	
MRPS11	MRPS11	MRPS11	mitochondrial ribosomal protein S11	-0.35208246	
MMS22L	MMS22L	null	null	-0.352189	
TRA2A	TRA2A	TRA2A	-	-0.35238105	
AK9	AK9	null	null	-0.35245892	
CDH24	CDH24	CDH24	cadherin-like 24	-0.35273167	
CTD-2517O10.6	CTD-2517O10.6	null	null	-0.3527728	
TMEM2	TMEM2	TMEM2	transmembrane protein 2	-0.3528345	
TMEM147	TMEM147	TMEM147	transmembrane protein 147	-0.35285044	
CTD-2555O16.4	CTD-2555O16.4	null	null	-0.35287094	
ZCCHC11	ZCCHC11	ZCCHC11	zinc finger, CCHC domain containing 11	-0.35288313	
CTC-429P9.1	CTC-429P9.1	null	null	-0.35289645	
PDGFD	PDGFD	PDGFD	platelet derived growth factor D	-0.35292798	
RP11-488C13.7	RP11-488C13.7	null	null	-0.35303712	
AC005943.5	AC005943.5	null	null	-0.35307488	
TMEM242	TMEM242	null	null	-0.35319003	
RP11-169K16.9	RP11-169K16.9	null	null	-0.35321936	
POLR3G	POLR3G	POLR3G	polymerase (RNA) III (DNA directed) polypeptide G (32kD)	-0.3532675	
CRISPLD2	CRISPLD2	CRISPLD2	cysteine-rich secretory protein LCCL domain containing 2	-0.35328108	
PRPF8	PRPF8	PRPF8	PRP8 pre-mRNA processing factor 8 homolog (S. cerevisiae)	-0.3533926	
LRRC37A	LRRC37A	LRRC37A	leucine rich repeat containing 37A	-0.35341898	
ST7	ST7	ST7	suppression of tumorigenicity 7	-0.35347244	
CNKSR3	CNKSR3	CNKSR3	CNKSR family member 3	-0.3535269	
KIF23	KIF23	KIF23	kinesin family member 23	-0.35353145	
CTPS1	CTPS1	null	null	-0.35355273	
SASH1	SASH1	SASH1	SAM and SH3 domain containing 1	-0.35365158	
FAM179B	FAM179B	null	null	-0.35386112	
CARHSP1	CARHSP1	CARHSP1	calcium regulated heat stable protein 1, 24kDa	-0.3539173	
TMEM104	TMEM104	TMEM104	transmembrane protein 104	-0.35395	
CASKIN2	CASKIN2	CASKIN2	CASK interacting protein 2	-0.35399672	
USPL1	USPL1	USPL1	ubiquitin specific peptidase like 1	-0.35403928	
PRR16	PRR16	PRR16	proline rich 16	-0.35406306	
ARMCX6	ARMCX6	ARMCX6	armadillo repeat containing, X-linked 6	-0.35417023	
ZNF274	ZNF274	ZNF274	zinc finger protein 274	-0.35417634	
SSPN	SSPN	SSPN	sarcospan (Kras oncogene-associated gene)	-0.35439473	
PAF1	PAF1	PAF1	Paf1, RNA polymerase II associated factor, homolog (S. cerevisiae)	-0.35445607	
AAGAB	AAGAB	null	null	-0.35449797	
AC007041.2	AC007041.2	null	null	-0.35459608	
