NAME	DESCRIPTION	GENE_SYMBOL	GENE_TITLE	SCORE	
KLF6	KLF6	KLF6	Kruppel-like factor 6	-0.31409124	
SPRY2	SPRY2	SPRY2	sprouty homolog 2 (Drosophila)	-0.3140919	
NSUN6	NSUN6	NSUN6	NOL1/NOP2/Sun domain family, member 6	-0.31414345	
DDAH2	DDAH2	DDAH2	dimethylarginine dimethylaminohydrolase 2	-0.31415966	
NOL11	NOL11	NOL11	nucleolar protein 11	-0.31421423	
PDHB	PDHB	PDHB	pyruvate dehydrogenase (lipoamide) beta	-0.31431952	
PIP5K1A	PIP5K1A	PIP5K1A	phosphatidylinositol-4-phosphate 5-kinase, type I, alpha	-0.3143247	
SPOCK2	SPOCK2	SPOCK2	sparc/osteonectin, cwcv and kazal-like domains proteoglycan (testican) 2	-0.3143458	
SPG21	SPG21	SPG21	spastic paraplegia 21, maspardin (autosomal recessive, Mast syndrome)	-0.3143634	
TMED4	TMED4	TMED4	transmembrane emp24 protein transport domain containing 4	-0.31440046	
USP31	USP31	USP31	ubiquitin specific peptidase 31	-0.31446505	
C19orf55	C19orf55	C19ORF55	chromosome 19 open reading frame 55	-0.31452265	
RPS14	RPS14	RPS14	ribosomal protein S14	-0.31459835	
DYRK1B	DYRK1B	DYRK1B	dual-specificity tyrosine-(Y)-phosphorylation regulated kinase 1B	-0.31465146	
INSIG1	INSIG1	INSIG1	insulin induced gene 1	-0.31480393	
DDA1	DDA1	null	null	-0.31485194	
TULP3	TULP3	TULP3	tubby like protein 3	-0.31502363	
DNAJC13	DNAJC13	DNAJC13	DnaJ (Hsp40) homolog, subfamily C, member 13	-0.3150583	
USP53	USP53	USP53	ubiquitin specific peptidase 53	-0.31507647	
HEBP2	HEBP2	HEBP2	heme binding protein 2	-0.3151927	
L3MBTL2	L3MBTL2	L3MBTL2	l(3)mbt-like 2 (Drosophila)	-0.3152092	
RPS15A	RPS15A	RPS15A	ribosomal protein S15a	-0.31521723	
STX16	STX16	STX16	syntaxin 16	-0.31523877	
FBXL15	FBXL15	FBXL15	F-box and leucine-rich repeat protein 15	-0.31526378	
TUBG2	TUBG2	TUBG2	tubulin, gamma 2	-0.31527007	
CDK14	CDK14	null	null	-0.31529477	
SBDSP1	SBDSP1	null	null	-0.31534755	
PARP16	PARP16	PARP16	poly (ADP-ribose) polymerase family, member 16	-0.3155432	
GGA3	GGA3	GGA3	golgi associated, gamma adaptin ear containing, ARF binding protein 3	-0.31577393	
KLHL5	KLHL5	KLHL5	kelch-like 5 (Drosophila)	-0.3158016	
CDK9	CDK9	CDK9	cyclin-dependent kinase 9 (CDC2-related kinase)	-0.31583095	
RPL7AP6	RPL7AP6	RPL7AP6	ribosomal protein L7a pseudogene 6	-0.31592223	
SLC35G2	SLC35G2	null	null	-0.31602046	
PABPC4	PABPC4	PABPC4	poly(A) binding protein, cytoplasmic 4 (inducible form)	-0.31607953	
RP9P	RP9P	null	null	-0.31630036	
EIF3L	EIF3L	null	null	-0.31637493	
CCT3	CCT3	CCT3	chaperonin containing TCP1, subunit 3 (gamma)	-0.31639177	
EIF2B4	EIF2B4	EIF2B4	eukaryotic translation initiation factor 2B, subunit 4 delta, 67kDa	-0.31652048	
CDK10	CDK10	CDK10	cyclin-dependent kinase (CDC2-like) 10	-0.31654248	
KLHL9	KLHL9	KLHL9	kelch-like 9 (Drosophila)	-0.3165954	
ABHD14A	ABHD14A	ABHD14A	abhydrolase domain containing 14A	-0.31674734	
RPS28	RPS28	RPS28	ribosomal protein S28	-0.31675917	
LHPP	LHPP	LHPP	-	-0.31680307	
C18orf21	C18orf21	C18ORF21	chromosome 18 open reading frame 21	-0.3168455	
LRCH3	LRCH3	LRCH3	leucine-rich repeats and calponin homology (CH) domain containing 3	-0.31686467	
CYYR1	CYYR1	CYYR1	cysteine/tyrosine-rich 1	-0.31688476	
APPBP2	APPBP2	APPBP2	amyloid beta precursor protein (cytoplasmic tail) binding protein 2	-0.3168906	
RRAGB	RRAGB	RRAGB	Ras-related GTP binding B	-0.31703228	
PDS5A	PDS5A	null	null	-0.3170697	
HAUS8	HAUS8	null	null	-0.31715685	
FBXO17	FBXO17	FBXO17	F-box protein 17	-0.31722683	
ERCC5	ERCC5	ERCC5	me))	-0.31722683	
CYB5D1	CYB5D1	CYB5D1	cytochrome b5 domain containing 1	-0.31739312	
TRAPPC11	TRAPPC11	null	null	-0.31739452	
RP11-282O18.3	RP11-282O18.3	null	null	-0.3174239	
DUSP16	DUSP16	DUSP16	dual specificity phosphatase 16	-0.31745988	
RNF126	RNF126	RNF126	ring finger protein 126	-0.31761536	
KIAA0355	KIAA0355	KIAA0355	KIAA0355	-0.31772226	
CTC-459F4.1	CTC-459F4.1	null	null	-0.3177527	
TRIB3	TRIB3	TRIB3	tribbles homolog 3 (Drosophila)	-0.3178071	
PPWD1	PPWD1	PPWD1	peptidylprolyl isomerase domain and WD repeat containing 1	-0.31785607	
SDCCAG8	SDCCAG8	SDCCAG8	serologically defined colon cancer antigen 8	-0.31808245	
NFS1	NFS1	NFS1	NFS1 nitrogen fixation 1 (S. cerevisiae)	-0.3180954	
AC022007.5	AC022007.5	null	null	-0.31814536	
MAGEE1	MAGEE1	MAGEE1	melanoma antigen family E, 1	-0.31814638	
SARS2	SARS2	SARS2	seryl-tRNA synthetase 2	-0.31815568	
RP11-526I2.5	RP11-526I2.5	null	null	-0.31822464	
AC097523.1	AC097523.1	null	null	-0.31830752	
RP11-712B9.2	RP11-712B9.2	null	null	-0.31832394	
RP13-270P17.2	RP13-270P17.2	null	null	-0.31839055	
EIF3D	EIF3D	null	null	-0.31847683	
CCDC22	CCDC22	CCDC22	coiled-coil domain containing 22	-0.31851643	
NUDT17	NUDT17	NUDT17	nudix (nucleoside diphosphate linked moiety X)-type motif 17	-0.31873277	
TOP3A	TOP3A	TOP3A	topoisomerase (DNA) III alpha	-0.31877562	
RPL5P4	RPL5P4	null	null	-0.31883428	
USP21	USP21	USP21	ubiquitin specific peptidase 21	-0.3189971	
IFT81	IFT81	IFT81	intraflagellar transport 81 homolog (Chlamydomonas)	-0.31911412	
MIOS	MIOS	null	null	-0.31922397	
USP32	USP32	USP32	ubiquitin specific peptidase 32	-0.3193825	
SGCE	SGCE	SGCE	sarcoglycan, epsilon	-0.319392	
SUMF2	SUMF2	SUMF2	sulfatase modifying factor 2	-0.31940958	
TMEM119	TMEM119	TMEM119	transmembrane protein 119	-0.31941584	
COL5A2	COL5A2	COL5A2	collagen, type V, alpha 2	-0.31942996	
ARMC8	ARMC8	ARMC8	armadillo repeat containing 8	-0.31970856	
AC018804.6	AC018804.6	null	null	-0.3197892	
AP2A1	AP2A1	AP2A1	adaptor-related protein complex 2, alpha 1 subunit	-0.31979015	
MFI2	MFI2	MFI2	antigen p97 (melanoma associated) identified by monoclonal antibodies 133.2 and 96.5	-0.31993493	
GEMIN7	GEMIN7	GEMIN7	gem (nuclear organelle) associated protein 7	-0.31993833	
PTPN18	PTPN18	PTPN18	protein tyrosine phosphatase, non-receptor type 18 (brain-derived)	-0.31999522	
TPM3P8	TPM3P8	null	null	-0.32001257	
ABHD8	ABHD8	ABHD8	abhydrolase domain containing 8	-0.32006863	
LONP1	LONP1	null	null	-0.3200887	
AZI2	AZI2	AZI2	5-azacytidine induced 2	-0.32020167	
LYL1	LYL1	LYL1	lymphoblastic leukemia derived sequence 1	-0.32033455	
RPL19P12	RPL19P12	null	null	-0.3203855	
SH3TC1	SH3TC1	SH3TC1	SH3 domain and tetratricopeptide repeats 1	-0.320392	
ARHGEF15	ARHGEF15	ARHGEF15	Rho guanine nucleotide exchange factor (GEF) 15	-0.32050872	
CCND1	CCND1	CCND1	cyclin D1	-0.320519	
LOX	LOX	LOX	lysyl oxidase	-0.3207213	
EZR	EZR	null	null	-0.32073638	
CCDC174	CCDC174	null	null	-0.32077843	
LL22NC03-80A10.6	LL22NC03-80A10.6	null	null	-0.32081044	
FBXO30	FBXO30	FBXO30	F-box protein 30	-0.32081774	
GUCY1A3	GUCY1A3	GUCY1A3	guanylate cyclase 1, soluble, alpha 3	-0.32086086	
VPS51	VPS51	null	null	-0.32086584	
RP11-384C4.3	RP11-384C4.3	null	null	-0.3208933	
TTC7B	TTC7B	TTC7B	tetratricopeptide repeat domain 7B	-0.32091722	
GPR135	GPR135	GPR135	G protein-coupled receptor 135	-0.32093233	
TRIM62	TRIM62	TRIM62	tripartite motif-containing 62	-0.32095295	
ZNF586	ZNF586	ZNF586	zinc finger protein 586	-0.32104924	
ATF4P4	ATF4P4	null	null	-0.3210669	
ITPKC	ITPKC	ITPKC	inositol 1,4,5-trisphosphate 3-kinase C	-0.32107317	
RP11-35G9.5	RP11-35G9.5	null	null	-0.32109967	
ANKRD37	ANKRD37	ANKRD37	ankyrin repeat domain 37	-0.32113338	
CTGF	CTGF	CTGF	connective tissue growth factor	-0.3211687	
NLRP1	NLRP1	null	null	-0.32132918	
MAP1A	MAP1A	MAP1A	microtubule-associated protein 1A	-0.32136318	
TMEM175	TMEM175	TMEM175	transmembrane protein 175	-0.32139683	
TDP1	TDP1	TDP1	tyrosyl-DNA phosphodiesterase 1	-0.32140177	
GAS5	GAS5	GAS5	growth arrest-specific 5	-0.32152537	
NBPF11	NBPF11	NBPF11	neuroblastoma breakpoint family, member 11	-0.32201755	
TEK	TEK	TEK	TEK tyrosine kinase, endothelial (venous malformations, multiple cutaneous and mucosal)	-0.32202786	
RP11-434B12.1	RP11-434B12.1	null	null	-0.32203102	
NBPF13P	NBPF13P	NBPF13P	neuroblastoma breakpoint family, member 13 (pseudogene)	-0.3220695	
EPOR	EPOR	EPOR	erythropoietin receptor	-0.32211176	
PEX11B	PEX11B	PEX11B	peroxisomal biogenesis factor 11B	-0.3221342	
SEC22C	SEC22C	SEC22C	SEC22 vesicle trafficking protein homolog C (S. cerevisiae)	-0.32216164	
USP20	USP20	USP20	ubiquitin specific peptidase 20	-0.3223721	
CTD-2201E18.3	CTD-2201E18.3	null	null	-0.3223907	
FMNL1	FMNL1	FMNL1	formin-like 1	-0.32240036	
CTC-512J14.5	CTC-512J14.5	null	null	-0.32241398	
RABEP2	RABEP2	RABEP2	rabaptin, RAB GTPase binding effector protein 2	-0.32249668	
RPL24P8	RPL24P8	null	null	-0.32255077	
PDPN	PDPN	PDPN	podoplanin	-0.32255208	
TMEM104	TMEM104	TMEM104	transmembrane protein 104	-0.32260725	
NCS1	NCS1	null	null	-0.32266778	
MRPS21	MRPS21	MRPS21	mitochondrial ribosomal protein S21	-0.32268235	
ITPKB	ITPKB	ITPKB	inositol 1,4,5-trisphosphate 3-kinase B	-0.3227358	
ABCF3	ABCF3	ABCF3	ATP-binding cassette, sub-family F (GCN20), member 3	-0.32276338	
PCMT1	PCMT1	PCMT1	protein-L-isoaspartate (D-aspartate) O-methyltransferase	-0.3228066	
ANKRD40	ANKRD40	ANKRD40	ankyrin repeat domain 40	-0.322902	
SIN3B	SIN3B	SIN3B	SIN3 homolog B, transcription regulator (yeast)	-0.32296044	
FSTL3	FSTL3	FSTL3	follistatin-like 3 (secreted glycoprotein)	-0.32311982	
WBP11	WBP11	WBP11	WW domain binding protein 11	-0.32318857	
FBXO36	FBXO36	FBXO36	F-box protein 36	-0.3232423	
TMTC1	TMTC1	TMTC1	transmembrane and tetratricopeptide repeat containing 1	-0.32327014	
MAP4	MAP4	MAP4	microtubule-associated protein 4	-0.3235083	
TOP3BP1	TOP3BP1	null	null	-0.323568	
SLC29A4	SLC29A4	SLC29A4	solute carrier family 29 (nucleoside transporters), member 4	-0.3236596	
PATZ1	PATZ1	PATZ1	POZ (BTB) and AT hook containing zinc finger 1	-0.32373643	
KLF8	KLF8	KLF8	Kruppel-like factor 8	-0.32376292	
FAM131A	FAM131A	null	null	-0.3237962	
LIG1	LIG1	LIG1	ligase I, DNA, ATP-dependent	-0.32390082	
RP11-119F19.2	RP11-119F19.2	null	null	-0.32390827	
RPL18	RPL18	RPL18	ribosomal protein L18	-0.32398772	
TFIP11	TFIP11	TFIP11	tuftelin interacting protein 11	-0.3240456	
PPP1R9B	PPP1R9B	PPP1R9B	protein phosphatase 1, regulatory subunit 9B, spinophilin	-0.3240782	
LINC00341	LINC00341	null	null	-0.3241182	
ERCC3	ERCC3	ERCC3	excision repair cross-complementing rodent repair deficiency, complementation group 3 (xeroderma pigmentosum group B complementing)	-0.32413295	
FOSL1	FOSL1	FOSL1	FOS-like antigen 1	-0.3241629	
ITGB1P1	ITGB1P1	null	null	-0.3243799	
LRRC42	LRRC42	LRRC42	leucine rich repeat containing 42	-0.32440045	
RP3-423B22.5	RP3-423B22.5	null	null	-0.32445446	
SLC25A16	SLC25A16	SLC25A16	solute carrier family 25 (mitochondrial carrier; Graves disease autoantigen), member 16	-0.3245373	
WASF1	WASF1	WASF1	WAS protein family, member 1	-0.32456708	
ADSL	ADSL	ADSL	adenylosuccinate lyase	-0.3247616	
ASB13	ASB13	ASB13	ankyrin repeat and SOCS box-containing 13	-0.32492948	
SETBP1	SETBP1	SETBP1	SET binding protein 1	-0.32505766	
SOX7	SOX7	SOX7	SRY (sex determining region Y)-box 7	-0.3251744	
TMEM63A	TMEM63A	TMEM63A	transmembrane protein 63A	-0.32526812	
FBLN2	FBLN2	FBLN2	fibulin 2	-0.3252828	
TFE3	TFE3	TFE3	transcription factor binding to IGHM enhancer 3	-0.32530862	
CYB561A3	CYB561A3	null	null	-0.32543674	
ZBTB2	ZBTB2	ZBTB2	zinc finger and BTB domain containing 2	-0.3255171	
RNF125	RNF125	RNF125	ring finger protein 125	-0.32554078	
KXD1	KXD1	null	null	-0.325596	
RP11-407P2.1	RP11-407P2.1	null	null	-0.32561293	
GPKOW	GPKOW	GPKOW	G patch domain and KOW motifs	-0.3256794	
STK17A	STK17A	STK17A	serine/threonine kinase 17a (apoptosis-inducing)	-0.32570213	
SNPH	SNPH	SNPH	syntaphilin	-0.32574823	
B3GALT6	B3GALT6	B3GALT6	UDP-Gal:betaGal beta 1,3-galactosyltransferase polypeptide 6	-0.3258018	
COG1	COG1	COG1	component of oligomeric golgi complex 1	-0.32601666	
AC074117.10	AC074117.10	null	null	-0.32603562	
HDAC6	HDAC6	HDAC6	histone deacetylase 6	-0.3260645	
IFT43	IFT43	null	null	-0.32623756	
RIC8A	RIC8A	RIC8A	resistance to inhibitors of cholinesterase 8 homolog A (C. elegans)	-0.326255	
TTLL3	TTLL3	TTLL3	tubulin tyrosine ligase-like family, member 3	-0.3262862	
FAM110D	FAM110D	null	null	-0.32631168	
ANK2	ANK2	ANK2	ankyrin 2, neuronal	-0.32632172	
ANAPC4	ANAPC4	ANAPC4	anaphase promoting complex subunit 4	-0.32654914	
MZF1	MZF1	MZF1	myeloid zinc finger 1	-0.32659295	
ATPAF2	ATPAF2	ATPAF2	ATP synthase mitochondrial F1 complex assembly factor 2	-0.3266136	
WAPAL	WAPAL	WAPAL	wings apart-like homolog (Drosophila)	-0.32666662	
RASD1	RASD1	RASD1	RAS, dexamethasone-induced 1	-0.32666793	
UBAP1	UBAP1	UBAP1	ubiquitin associated protein 1	-0.32682216	
KIAA1244	KIAA1244	KIAA1244	KIAA1244	-0.32688728	
MGAT5	MGAT5	MGAT5	mannosyl (alpha-1,6-)-glycoprotein beta-1,6-N-acetyl-glucosaminyltransferase	-0.32691804	
ZGPAT	ZGPAT	ZGPAT	zinc finger, CCCH-type with G patch domain	-0.32698965	
IFRD2	IFRD2	IFRD2	interferon-related developmental regulator 2	-0.327089	
NEMF	NEMF	null	null	-0.3271886	
STK11	STK11	STK11	serine/threonine kinase 11	-0.32718918	
LINC00662	LINC00662	null	null	-0.32719046	
RP11-543P15.1	RP11-543P15.1	null	null	-0.3272594	
MARVELD1	MARVELD1	MARVELD1	MARVEL domain containing 1	-0.32727903	
WDR77	WDR77	WDR77	WD repeat domain 77	-0.3273289	
RPRD1B	RPRD1B	null	null	-0.32732898	
HHAT	HHAT	HHAT	hedgehog acyltransferase	-0.32739487	
TAGLN	TAGLN	TAGLN	transgelin	-0.3274272	
SH3GLB2	SH3GLB2	SH3GLB2	SH3-domain GRB2-like endophilin B2	-0.32745677	
RP11-16F15.2	RP11-16F15.2	null	null	-0.3275642	
CMSS1	CMSS1	null	null	-0.3275824	
RP11-33B1.1	RP11-33B1.1	null	null	-0.32759896	
AC005306.3	AC005306.3	null	null	-0.32762542	
THAP2	THAP2	THAP2	THAP domain containing, apoptosis associated protein 2	-0.3276559	
CYP51A1P2	CYP51A1P2	null	null	-0.32766724	
DPT	DPT	DPT	dermatopontin	-0.3276823	
CD34	CD34	CD34	CD34 molecule	-0.32768384	
TRMT2B	TRMT2B	null	null	-0.32782733	
ADAMTS1	ADAMTS1	ADAMTS1	ADAM metallopeptidase with thrombospondin type 1 motif, 1	-0.3279157	
FAP	FAP	FAP	fibroblast activation protein, alpha	-0.32792205	
PSPN	PSPN	PSPN	persephin	-0.3279296	
SNX17	SNX17	SNX17	sorting nexin 17	-0.32806155	
KREMEN2	KREMEN2	KREMEN2	kringle containing transmembrane protein 2	-0.32808942	
NSMCE1	NSMCE1	NSMCE1	non-SMC element 1 homolog (S. cerevisiae)	-0.32813153	
RPS27	RPS27	RPS27	ribosomal protein S27 (metallopanstimulin 1)	-0.32826957	
NHLRC3	NHLRC3	null	null	-0.32832307	
GPS1	GPS1	GPS1	G protein pathway suppressor 1	-0.3286848	
THY1	THY1	THY1	Thy-1 cell surface antigen	-0.32870328	
KLHL36	KLHL36	null	null	-0.32880142	
RALGAPB	RALGAPB	null	null	-0.3289049	
NUDT5	NUDT5	NUDT5	nudix (nucleoside diphosphate linked moiety X)-type motif 5	-0.32898322	
FAM129B	FAM129B	null	null	-0.3290635	
TCF3	TCF3	TCF3	transcription factor 3 (E2A immunoglobulin enhancer binding factors E12/E47)	-0.32913244	
ANAPC1	ANAPC1	ANAPC1	anaphase promoting complex subunit 1	-0.3291876	
RP11-47A8.5	RP11-47A8.5	null	null	-0.32924995	
SMDT1	SMDT1	null	null	-0.3295309	
AZI1	AZI1	AZI1	5-azacytidine induced 1	-0.32953835	
TBP	TBP	TBP	TATA box binding protein	-0.3295603	
CUEDC2	CUEDC2	CUEDC2	CUE domain containing 2	-0.32959235	
L3HYPDH	L3HYPDH	null	null	-0.32962835	
LOXL1	LOXL1	LOXL1	lysyl oxidase-like 1	-0.32965854	
RPL15P2	RPL15P2	RPL15P2	ribosomal protein L15 pseudogene 2	-0.32971507	
RUNX2	RUNX2	RUNX2	runt-related transcription factor 2	-0.32973084	
FLAD1	FLAD1	FLAD1	FAD1 flavin adenine dinucleotide synthetase homolog (S. cerevisiae)	-0.32981735	
RWDD1	RWDD1	RWDD1	RWD domain containing 1	-0.32983282	
TPM1	TPM1	TPM1	tropomyosin 1 (alpha)	-0.32987747	
ARHGAP17	ARHGAP17	ARHGAP17	Rho GTPase activating protein 17	-0.32988253	
RBM39	RBM39	RBM39	RNA binding motif protein 39	-0.32993063	
URM1	URM1	null	null	-0.32994437	
PTPN14	PTPN14	PTPN14	protein tyrosine phosphatase, non-receptor type 14	-0.3299854	
ELTD1	ELTD1	ELTD1	EGF, latrophilin and seven transmembrane domain containing 1	-0.32998565	
BFAR	BFAR	BFAR	bifunctional apoptosis regulator	-0.33007535	
RPS15AP1	RPS15AP1	RPS15AP1	ribosomal protein S15a pseudogene 1	-0.3301081	
IGF2BP2	IGF2BP2	IGF2BP2	insulin-like growth factor 2 mRNA binding protein 2	-0.33010915	
CASP9	CASP9	CASP9	caspase 9, apoptosis-related cysteine peptidase	-0.33014125	
CD37	CD37	CD37	CD37 molecule	-0.33014488	
GID4	GID4	null	null	-0.33016196	
RP11-640M9.1	RP11-640M9.1	null	null	-0.3302582	
SEPT7P2	SEPT7P2	null	null	-0.330473	
DPP9	DPP9	DPP9	dipeptidyl-peptidase 9	-0.3305873	
MYL5	MYL5	MYL5	myosin, light chain 5, regulatory	-0.3306869	
CCZ1	CCZ1	null	null	-0.33070445	
PCNXL3	PCNXL3	PCNXL3	pecanex-like 3 (Drosophila)	-0.33078545	
SH3PXD2A	SH3PXD2A	SH3PXD2A	SH3 and PX domains 2A	-0.33085394	
RPS27P29	RPS27P29	null	null	-0.33096188	
AB019441.29	AB019441.29	null	null	-0.33097452	
ARHGAP29	ARHGAP29	ARHGAP29	Rho GTPase activating protein 29	-0.33110222	
TUBE1	TUBE1	TUBE1	tubulin, epsilon 1	-0.3311307	
TACC3	TACC3	TACC3	transforming, acidic coiled-coil containing protein 3	-0.33113727	
PTPN12	PTPN12	PTPN12	protein tyrosine phosphatase, non-receptor type 12	-0.33127838	
CYP4V2	CYP4V2	CYP4V2	cytochrome P450, family 4, subfamily V, polypeptide 2	-0.33145472	
LAMA4	LAMA4	LAMA4	laminin, alpha 4	-0.33149952	
RRAS2	RRAS2	RRAS2	related RAS viral (r-ras) oncogene homolog 2	-0.33161667	
C9orf78	C9orf78	C9ORF78	chromosome 9 open reading frame 78	-0.33173358	
CDPF1	CDPF1	null	null	-0.3317913	
AL136419.6	AL136419.6	null	null	-0.33194926	
P2RX5-TAX1BP3	P2RX5-TAX1BP3	null	null	-0.33199388	
EGLN2	EGLN2	EGLN2	egl nine homolog 2 (C. elegans)	-0.33200127	
RPL5P29	RPL5P29	null	null	-0.3322738	
TMEM229B	TMEM229B	null	null	-0.3325216	
HSD17B7	HSD17B7	HSD17B7	hydroxysteroid (17-beta) dehydrogenase 7	-0.33252677	
CTC-429P9.3	CTC-429P9.3	null	null	-0.33255398	
SUPV3L1	SUPV3L1	SUPV3L1	suppressor of var1, 3-like 1 (S. cerevisiae)	-0.3325979	
DHX38	DHX38	DHX38	DEAH (Asp-Glu-Ala-His) box polypeptide 38	-0.3325991	
CTD-2192J16.15	CTD-2192J16.15	null	null	-0.3327647	
STARD13	STARD13	STARD13	START domain containing 13	-0.3330496	
SF3B2	SF3B2	SF3B2	splicing factor 3b, subunit 2, 145kDa	-0.33320624	
AL021707.1	AL021707.1	null	null	-0.33326918	
RPL29P33	RPL29P33	null	null	-0.3332925	
LRRC37B	LRRC37B	LRRC37B	leucine rich repeat containing 37B	-0.3333541	
TLK2	TLK2	TLK2	tousled-like kinase 2	-0.33343235	
CCT6A	CCT6A	CCT6A	chaperonin containing TCP1, subunit 6A (zeta 1)	-0.33343595	
SOX17	SOX17	SOX17	SRY (sex determining region Y)-box 17	-0.33354545	
CTD-2015B23.2	CTD-2015B23.2	null	null	-0.3335554	
AC139099.3	AC139099.3	null	null	-0.3336864	
ZNF507	ZNF507	ZNF507	zinc finger protein 507	-0.3337083	
CAD	CAD	CAD	carbamoyl-phosphate synthetase 2, aspartate transcarbamylase, and dihydroorotase	-0.33373624	
AP4S1	AP4S1	AP4S1	adaptor-related protein complex 4, sigma 1 subunit	-0.3344912	
PLEKHG2	PLEKHG2	PLEKHG2	pleckstrin homology domain containing, family G (with RhoGef domain) member 2	-0.33450967	
CDH24	CDH24	CDH24	cadherin-like 24	-0.33459228	
RP11-627K11.1	RP11-627K11.1	null	null	-0.33505887	
ESYT1	ESYT1	null	null	-0.3350843	
RAB39B	RAB39B	RAB39B	RAB39B, member RAS oncogene family	-0.33510733	
AP2M1	AP2M1	AP2M1	adaptor-related protein complex 2, mu 1 subunit	-0.33511558	
GTF3C6	GTF3C6	null	null	-0.33530828	
MICAL2	MICAL2	MICAL2	microtubule associated monoxygenase, calponin and LIM domain containing 2	-0.33547825	
JAM2	JAM2	JAM2	junctional adhesion molecule 2	-0.33578113	
TCEA2	TCEA2	TCEA2	transcription elongation factor A (SII), 2	-0.3357992	
MSANTD2	MSANTD2	null	null	-0.33581236	
PPP1R21	PPP1R21	null	null	-0.33582598	
SLAIN1	SLAIN1	SLAIN1	SLAIN motif family, member 1	-0.3359051	
GARS	GARS	GARS	glycyl-tRNA synthetase	-0.33628303	
ZBTB8A	ZBTB8A	null	null	-0.33643052	
FGD5-AS1	FGD5-AS1	null	null	-0.3365045	
SEMA3G	SEMA3G	SEMA3G	sema domain, immunoglobulin domain (Ig), short basic domain, secreted, (semaphorin) 3G	-0.33650973	
TTPAL	TTPAL	null	null	-0.33657274	
TCF25	TCF25	TCF25	transcription factor 25 (basic helix-loop-helix)	-0.33659333	
GNRHR2	GNRHR2	GNRHR2	gonadotropin-releasing hormone (type 2) receptor 2	-0.3365937	
TPM3	TPM3	TPM3	tropomyosin 3	-0.33681604	
METTL16	METTL16	null	null	-0.3370792	
HEYL	HEYL	HEYL	hairy/enhancer-of-split related with YRPW motif-like	-0.33719483	
ZNF425	ZNF425	ZNF425	zinc finger protein 425	-0.33733624	
MSMO1	MSMO1	null	null	-0.33761486	
BCAR3	BCAR3	BCAR3	breast cancer anti-estrogen resistance 3	-0.33773014	
LPCAT1	LPCAT1	null	null	-0.33799353	
LRRC37A17P	LRRC37A17P	null	null	-0.33800012	
TP53BP2	TP53BP2	TP53BP2	tumor protein p53 binding protein, 2	-0.33814555	
CTD-2619J13.14	CTD-2619J13.14	null	null	-0.33823222	
RPL3	RPL3	RPL3	ribosomal protein L3	-0.33825362	
MORN4	MORN4	null	null	-0.33828387	
RNF145	RNF145	RNF145	ring finger protein 145	-0.33832952	
CAV1	CAV1	CAV1	caveolin 1, caveolae protein, 22kDa	-0.33846873	
MFSD11	MFSD11	null	null	-0.33859625	
RP11-864N7.2	RP11-864N7.2	null	null	-0.33874542	
CAAP1	CAAP1	null	null	-0.3388138	
ARID1B	ARID1B	ARID1B	AT rich interactive domain 1B (SWI1-like)	-0.33885333	
TMEM88	TMEM88	TMEM88	transmembrane protein 88	-0.33892342	
VPS45	VPS45	null	null	-0.33893174	
ADM2	ADM2	ADM2	adrenomedullin 2	-0.33898404	
POLR3G	POLR3G	POLR3G	polymerase (RNA) III (DNA directed) polypeptide G (32kD)	-0.33911026	
AC009245.3	AC009245.3	null	null	-0.33926067	
UBBP4	UBBP4	UBBP4	ubiquitin B pseudogene 4	-0.33933657	
MTA1	MTA1	MTA1	metastasis associated 1	-0.3396414	
NR1D2	NR1D2	NR1D2	nuclear receptor subfamily 1, group D, member 2	-0.33967552	
RP5-894A10.6	RP5-894A10.6	null	null	-0.33978647	
TCF4	TCF4	TCF4	transcription factor 4	-0.340257	
HOMER3	HOMER3	HOMER3	homer homolog 3 (Drosophila)	-0.34030202	
MTHFD1L	MTHFD1L	MTHFD1L	methylenetetrahydrofolate dehydrogenase (NADP+ dependent) 1-like	-0.34035844	
RP9	RP9	RP9	retinitis pigmentosa 9 (autosomal dominant)	-0.3403701	
GOLGA6L9	GOLGA6L9	null	null	-0.34037152	
DBNDD1	DBNDD1	DBNDD1	dysbindin (dystrobrevin binding protein 1) domain containing 1	-0.34063143	
PIK3IP1	PIK3IP1	null	null	-0.34071764	
ATF4	ATF4	ATF4	activating transcription factor 4 (tax-responsive enhancer element B67)	-0.3407581	
NAA10	NAA10	null	null	-0.34093413	
CPNE1	CPNE1	CPNE1	copine I	-0.34094307	
ZNF839	ZNF839	null	null	-0.34104818	
GPR126	GPR126	GPR126	G protein-coupled receptor 126	-0.34115165	
OSBPL5	OSBPL5	OSBPL5	oxysterol binding protein-like 5	-0.34126866	
ZNF837	ZNF837	null	null	-0.34143957	
RP11-351D16.3	RP11-351D16.3	null	null	-0.34153658	
EIF3LP2	EIF3LP2	null	null	-0.34153727	
WAC	WAC	WAC	WW domain containing adaptor with coiled-coil	-0.3416964	
GOLGA6L20	GOLGA6L20	null	null	-0.3421423	
GTF2H5	GTF2H5	GTF2H5	general transcription factor IIH, polypeptide 5	-0.34247363	
GUSBP1	GUSBP1	GUSBP1	glucuronidase, beta pseudogene 1	-0.3424957	
SMIM11	SMIM11	null	null	-0.34270152	
APBB1	APBB1	APBB1	amyloid beta (A4) precursor protein-binding, family B, member 1 (Fe65)	-0.34272605	
