NAME	DESCRIPTION	GENE_SYMBOL	GENE_TITLE	SCORE	
IRS2	IRS2	IRS2	insulin receptor substrate 2	-0.34496245	
ZNF625	ZNF625	ZNF625	zinc finger protein 625	-0.3450173	
FAM167B	FAM167B	null	null	-0.3450901	
CSTF3	CSTF3	CSTF3	cleavage stimulation factor, 3' pre-RNA, subunit 3, 77kDa	-0.3451119	
SERINC5	SERINC5	SERINC5	serine incorporator 5	-0.34511223	
GART	GART	GART	phosphoribosylglycinamide formyltransferase, phosphoribosylglycinamide synthetase, phosphoribosylaminoimidazole synthetase	-0.34514397	
CTBP2P4	CTBP2P4	null	null	-0.34520644	
LONRF3	LONRF3	LONRF3	LON peptidase N-terminal domain and ring finger 3	-0.34532508	
RANBP9	RANBP9	RANBP9	RAN binding protein 9	-0.34539008	
ELP3	ELP3	ELP3	elongation protein 3 homolog (S. cerevisiae)	-0.34546542	
PHB2	PHB2	PHB2	prohibitin 2	-0.34557033	
TMCC2	TMCC2	TMCC2	transmembrane and coiled-coil domain family 2	-0.3455993	
DYNC1LI1	DYNC1LI1	DYNC1LI1	dynein, cytoplasmic 1, light intermediate chain 1	-0.34562254	
ZDHHC16	ZDHHC16	ZDHHC16	zinc finger, DHHC-type containing 16	-0.3456985	
OPN3	OPN3	OPN3	opsin 3 (encephalopsin, panopsin)	-0.34572312	
MANF	MANF	null	null	-0.34588435	
CAV1	CAV1	CAV1	caveolin 1, caveolae protein, 22kDa	-0.3460383	
MKRN1	MKRN1	MKRN1	makorin, ring finger protein, 1	-0.3461184	
CDC42EP1	CDC42EP1	CDC42EP1	CDC42 effector protein (Rho GTPase binding) 1	-0.3461798	
RHEBP2	RHEBP2	null	null	-0.34627625	
ZCCHC4	ZCCHC4	ZCCHC4	zinc finger, CCHC domain containing 4	-0.34628144	
CGGBP1	CGGBP1	CGGBP1	CGG triplet repeat binding protein 1	-0.34631673	
TBC1D10B	TBC1D10B	TBC1D10B	TBC1 domain family, member 10B	-0.3464861	
ZNF48	ZNF48	ZNF48	zinc finger protein 48	-0.34652564	
ATP8B2	ATP8B2	ATP8B2	ATPase, Class I, type 8B, member 2	-0.34660918	
CEP78	CEP78	CEP78	centrosomal protein 78kDa	-0.34663287	
HLTF	HLTF	null	null	-0.34664786	
ABTB2	ABTB2	ABTB2	ankyrin repeat and BTB (POZ) domain containing 2	-0.34668532	
MAP4K5	MAP4K5	MAP4K5	mitogen-activated protein kinase kinase kinase kinase 5	-0.34673336	
DYNC1I2P1	DYNC1I2P1	null	null	-0.34675252	
SLC17A5	SLC17A5	SLC17A5	solute carrier family 17 (anion/sugar transporter), member 5	-0.34676751	
HAUS6P1	HAUS6P1	null	null	-0.3468715	
SH3PXD2B	SH3PXD2B	SH3PXD2B	SH3 and PX domains 2B	-0.34691614	
SVIL	SVIL	SVIL	supervillin	-0.346986	
MAST2	MAST2	MAST2	microtubule associated serine/threonine kinase 2	-0.3470617	
POT1	POT1	POT1	POT1 protection of telomeres 1 homolog (S. pombe)	-0.34709862	
MTRF1L	MTRF1L	MTRF1L	mitochondrial translational release factor 1-like	-0.34711736	
CBX8	CBX8	CBX8	chromobox homolog 8 (Pc class homolog, Drosophila)	-0.34712404	
POFUT1	POFUT1	POFUT1	protein O-fucosyltransferase 1	-0.3472899	
RBPMS2	RBPMS2	RBPMS2	RNA binding protein with multiple splicing 2	-0.3472993	
CSTF2	CSTF2	CSTF2	cleavage stimulation factor, 3' pre-RNA, subunit 2, 64kDa	-0.34740174	
CCNK	CCNK	CCNK	cyclin K	-0.34752005	
SOX4	SOX4	SOX4	SRY (sex determining region Y)-box 4	-0.34753728	
RIPK1	RIPK1	RIPK1	receptor (TNFRSF)-interacting serine-threonine kinase 1	-0.34754765	
PSMB7	PSMB7	PSMB7	proteasome (prosome, macropain) subunit, beta type, 7	-0.347568	
C11orf49	C11orf49	C11ORF49	chromosome 11 open reading frame 49	-0.34758738	
ZNF773	ZNF773	null	null	-0.3475971	
MAP2K2	MAP2K2	MAP2K2	mitogen-activated protein kinase kinase 2	-0.34764257	
MCC	MCC	MCC	mutated in colorectal cancers	-0.34765413	
XRN2	XRN2	XRN2	5'-3' exoribonuclease 2	-0.34770295	
MON1A	MON1A	MON1A	MON1 homolog A (yeast)	-0.34770736	
EDEM3	EDEM3	EDEM3	ER degradation enhancer, mannosidase alpha-like 3	-0.34775826	
RGS17	RGS17	RGS17	regulator of G-protein signalling 17	-0.3478589	
TBCE	TBCE	TBCE	tubulin-specific chaperone e	-0.34808978	
THOP1	THOP1	THOP1	thimet oligopeptidase 1	-0.34813905	
RP11-783K16.13	RP11-783K16.13	null	null	-0.34816465	
LZTS2	LZTS2	LZTS2	leucine zipper, putative tumor suppressor 2	-0.34825152	
VARS2	VARS2	null	null	-0.3483169	
CHUK	CHUK	CHUK	conserved helix-loop-helix ubiquitous kinase	-0.3483456	
ORC5	ORC5	null	null	-0.3483908	
KIF26B	KIF26B	KIF26B	kinesin family member 26B	-0.34847766	
PFKM	PFKM	PFKM	phosphofructokinase, muscle	-0.34848028	
ZBTB11-AS1	ZBTB11-AS1	null	null	-0.34849843	
PNMA1	PNMA1	PNMA1	paraneoplastic antigen MA1	-0.34850982	
GNRHR2P1	GNRHR2P1	null	null	-0.34855404	
PTBP1	PTBP1	PTBP1	polypyrimidine tract binding protein 1	-0.3485825	
PPM1D	PPM1D	PPM1D	protein phosphatase 1D magnesium-dependent, delta isoform	-0.34865257	
ZFP69B	ZFP69B	null	null	-0.34876877	
ZNF554	ZNF554	ZNF554	zinc finger protein 554	-0.34877676	
LHFPL2	LHFPL2	LHFPL2	lipoma HMGIC fusion partner-like 2	-0.3489246	
MED17	MED17	null	null	-0.34900522	
CRBN	CRBN	CRBN	cereblon	-0.34907222	
CDK5RAP2	CDK5RAP2	CDK5RAP2	CDK5 regulatory subunit associated protein 2	-0.34909505	
USP14	USP14	USP14	ubiquitin specific peptidase 14 (tRNA-guanine transglycosylase)	-0.3492922	
UTP14A	UTP14A	UTP14A	UTP14, U3 small nucleolar ribonucleoprotein, homolog A (yeast)	-0.3494086	
TM2D3	TM2D3	TM2D3	TM2 domain containing 3	-0.3494941	
PRKAB2	PRKAB2	PRKAB2	protein kinase, AMP-activated, beta 2 non-catalytic subunit	-0.34956747	
RP11-173G21.1	RP11-173G21.1	null	null	-0.34960032	
FAM115A	FAM115A	null	null	-0.34964088	
TTLL11	TTLL11	TTLL11	tubulin tyrosine ligase-like family, member 11	-0.34966362	
LGALS8	LGALS8	LGALS8	lectin, galactoside-binding, soluble, 8 (galectin 8)	-0.34968185	
GOLGA6L20	GOLGA6L20	null	null	-0.3496917	
RFWD2	RFWD2	RFWD2	ring finger and WD repeat domain 2	-0.34969366	
MED14	MED14	null	null	-0.34975904	
CD276	CD276	CD276	CD276 molecule	-0.34986898	
PAIP1	PAIP1	PAIP1	poly(A) binding protein interacting protein 1	-0.34990668	
CSTF1	CSTF1	CSTF1	cleavage stimulation factor, 3' pre-RNA, subunit 1, 50kDa	-0.3499105	
C1orf85	C1orf85	C1ORF85	chromosome 1 open reading frame 85	-0.34991866	
ATP6V1B2	ATP6V1B2	ATP6V1B2	ATPase, H+ transporting, lysosomal 56/58kDa, V1 subunit B2	-0.34995604	
C18orf21	C18orf21	C18ORF21	chromosome 18 open reading frame 21	-0.34999648	
CEP350	CEP350	CEP350	centrosomal protein 350kDa	-0.35001302	
RPL17P50	RPL17P50	null	null	-0.35001454	
BTN2A2	BTN2A2	BTN2A2	butyrophilin, subfamily 2, member A2	-0.35003316	
ENTPD1-AS1	ENTPD1-AS1	null	null	-0.35012692	
IPO7P2	IPO7P2	null	null	-0.35016632	
ENDOD1	ENDOD1	ENDOD1	endonuclease domain containing 1	-0.35018834	
SMARCC2	SMARCC2	SMARCC2	SWI/SNF related, matrix associated, actin dependent regulator of chromatin, subfamily c, member 2	-0.35030672	
RHBDF1	RHBDF1	RHBDF1	rhomboid 5 homolog 1 (Drosophila)	-0.35042107	
CBY1	CBY1	null	null	-0.3504649	
ZNF491	ZNF491	ZNF491	zinc finger protein 491	-0.3505324	
ZNF460	ZNF460	ZNF460	zinc finger protein 460	-0.3507225	
FBXO45	FBXO45	FBXO45	F-box protein 45	-0.35097468	
RPTOR	RPTOR	null	null	-0.35099164	
LA16c-60H5.7	LA16c-60H5.7	null	null	-0.35110044	
TCAIM	TCAIM	null	null	-0.35112026	
FAXDC2	FAXDC2	null	null	-0.35125476	
HSPBAP1	HSPBAP1	HSPBAP1	HSPB (heat shock 27kDa) associated protein 1	-0.3512672	
RP11-62J1.3	RP11-62J1.3	null	null	-0.35127947	
ZNF883	ZNF883	null	null	-0.35144463	
APOBEC3B	APOBEC3B	APOBEC3B	apolipoprotein B mRNA editing enzyme, catalytic polypeptide-like 3B	-0.35144603	
ELK1	ELK1	ELK1	ELK1, member of ETS oncogene family	-0.3514514	
GLT8D1	GLT8D1	GLT8D1	glycosyltransferase 8 domain containing 1	-0.35146576	
FLOT1	FLOT1	FLOT1	flotillin 1	-0.35148016	
FOXRED2	FOXRED2	FOXRED2	FAD-dependent oxidoreductase domain containing 2	-0.35157326	
NDUFA5	NDUFA5	NDUFA5	NADH dehydrogenase (ubiquinone) 1 alpha subcomplex, 5, 13kDa	-0.35158643	
WDR47	WDR47	WDR47	WD repeat domain 47	-0.3516334	
LDLR	LDLR	LDLR	low density lipoprotein receptor (familial hypercholesterolemia)	-0.3517129	
ZNF419	ZNF419	null	null	-0.3517611	
KNSTRN	KNSTRN	null	null	-0.35189006	
STRN4	STRN4	STRN4	striatin, calmodulin binding protein 4	-0.35204226	
EIF3C	EIF3C	null	null	-0.35206425	
PIP5K1C	PIP5K1C	PIP5K1C	phosphatidylinositol-4-phosphate 5-kinase, type I, gamma	-0.35208276	
PPIL4	PPIL4	PPIL4	peptidylprolyl isomerase (cyclophilin)-like 4	-0.352095	
PDPK1	PDPK1	PDPK1	3-phosphoinositide dependent protein kinase-1	-0.35212	
DYNC1I2	DYNC1I2	DYNC1I2	dynein, cytoplasmic 1, intermediate chain 2	-0.35218522	
C1orf27	C1orf27	C1ORF27	chromosome 1 open reading frame 27	-0.3523848	
FAM171A2	FAM171A2	null	null	-0.3524266	
SLC20A1	SLC20A1	SLC20A1	solute carrier family 20 (phosphate transporter), member 1	-0.3524397	
HNRNPA2B1	HNRNPA2B1	null	null	-0.3524482	
TUBG2	TUBG2	TUBG2	tubulin, gamma 2	-0.35246998	
CTD-2083E4.5	CTD-2083E4.5	null	null	-0.35249662	
AP001046.5	AP001046.5	null	null	-0.35252458	
LL22NC03-80A10.6	LL22NC03-80A10.6	null	null	-0.35255525	
CSPG5	CSPG5	CSPG5	chondroitin sulfate proteoglycan 5 (neuroglycan C)	-0.35277644	
ADSS	ADSS	ADSS	adenylosuccinate synthase	-0.35281876	
FRMD4A	FRMD4A	FRMD4A	FERM domain containing 4A	-0.35285926	
TTC3P1	TTC3P1	null	null	-0.35290286	
NPM1P6	NPM1P6	NPM1P6	nucleophosmin 1 (nucleolar phosphoprotein B23, numatrin) pseudogene 6	-0.35290325	
FLAD1	FLAD1	FLAD1	FAD1 flavin adenine dinucleotide synthetase homolog (S. cerevisiae)	-0.35303715	
CSNK2A2	CSNK2A2	CSNK2A2	casein kinase 2, alpha prime polypeptide	-0.35305047	
DYNC2H1	DYNC2H1	DYNC2H1	dynein, cytoplasmic 2, heavy chain 1	-0.35312685	
C19orf48	C19orf48	C19ORF48	chromosome 19 open reading frame 48	-0.35328335	
MNAT1	MNAT1	MNAT1	menage a trois homolog 1, cyclin H assembly factor (Xenopus laevis)	-0.35331288	
POLR3A	POLR3A	POLR3A	polymerase (RNA) III (DNA directed) polypeptide A, 155kDa	-0.3533256	
TMEM33	TMEM33	TMEM33	transmembrane protein 33	-0.35334775	
IL6R	IL6R	IL6R	interleukin 6 receptor	-0.35339758	
RPS18P12	RPS18P12	null	null	-0.35343096	
ZKSCAN5	ZKSCAN5	null	null	-0.3534608	
C22orf23	C22orf23	C22ORF23	chromosome 22 open reading frame 23	-0.3535244	
PARP1	PARP1	PARP1	poly (ADP-ribose) polymerase family, member 1	-0.35362017	
ALG9	ALG9	ALG9	asparagine-linked glycosylation 9 homolog (S. cerevisiae, alpha- 1,2-mannosyltransferase)	-0.35389253	
MVK	MVK	MVK	mevalonate kinase (mevalonic aciduria)	-0.35393405	
SCNM1	SCNM1	SCNM1	sodium channel modifier 1	-0.3539505	
PIGH	PIGH	PIGH	phosphatidylinositol glycan anchor biosynthesis, class H	-0.35397935	
ZNRD1	ZNRD1	ZNRD1	zinc ribbon domain containing 1	-0.35398614	
ADAMTS9	ADAMTS9	ADAMTS9	ADAM metallopeptidase with thrombospondin type 1 motif, 9	-0.35400102	
ACTG1	ACTG1	ACTG1	actin, gamma 1	-0.35403568	
IPO5	IPO5	null	null	-0.35405034	
NFE2L3	NFE2L3	NFE2L3	nuclear factor (erythroid-derived 2)-like 3	-0.35410058	
GPATCH2	GPATCH2	null	null	-0.3541258	
VDAC1P1	VDAC1P1	null	null	-0.354187	
POMZP3	POMZP3	POMZP3	POM (POM121 homolog, rat) and ZP3 fusion	-0.35425225	
ZNF777	ZNF777	ZNF777	zinc finger protein 777	-0.35444215	
EIF4A1P2	EIF4A1P2	null	null	-0.35454556	
NAP1L1	NAP1L1	NAP1L1	nucleosome assembly protein 1-like 1	-0.35455865	
ERCC1	ERCC1	ERCC1	excision repair cross-complementing rodent repair deficiency, complementation group 1 (includes overlapping antisense sequence)	-0.35468665	
RPL23P8	RPL23P8	null	null	-0.3547978	
TSPAN31	TSPAN31	TSPAN31	tetraspanin 31	-0.35485464	
KDM5B	KDM5B	null	null	-0.35490188	
DHCR24	DHCR24	DHCR24	24-dehydrocholesterol reductase	-0.35495278	
C3orf67	C3orf67	null	null	-0.3549704	
NT5C3B	NT5C3B	null	null	-0.35505927	
ST13P5	ST13P5	null	null	-0.35507697	
NSUN2	NSUN2	NSUN2	NOL1/NOP2/Sun domain family, member 2	-0.35508347	
UPP1	UPP1	UPP1	uridine phosphorylase 1	-0.3553583	
NOB1	NOB1	NOB1	NIN1/RPN12 binding protein 1 homolog (S. cerevisiae)	-0.35543507	
EBNA1BP2	EBNA1BP2	EBNA1BP2	EBNA1 binding protein 2	-0.3555785	
DIABLO	DIABLO	DIABLO	diablo homolog (Drosophila)	-0.35562387	
UQCRH	UQCRH	UQCRH	ubiquinol-cytochrome c reductase hinge protein	-0.35585108	
XRCC6P2	XRCC6P2	null	null	-0.35588607	
SEPT7P6	SEPT7P6	null	null	-0.35591862	
LENG9	LENG9	LENG9	leukocyte receptor cluster (LRC) member 9	-0.35608426	
UBXN8	UBXN8	null	null	-0.35614038	
EIF6	EIF6	null	null	-0.35614276	
HEATR5A	HEATR5A	null	null	-0.35622895	
ST13	ST13	ST13	suppression of tumorigenicity 13 (colon carcinoma) (Hsp70 interacting protein)	-0.3562837	
ZNF222	ZNF222	ZNF222	zinc finger protein 222	-0.35636058	
BRI3	BRI3	BRI3	brain protein I3	-0.35642266	
RTCB	RTCB	null	null	-0.35643747	
C6orf47	C6orf47	C6ORF47	chromosome 6 open reading frame 47	-0.35649776	
EMR2	EMR2	EMR2	egf-like module containing, mucin-like, hormone receptor-like 2	-0.35649824	
ANKRD18EP	ANKRD18EP	null	null	-0.35651892	
ICMT	ICMT	ICMT	isoprenylcysteine carboxyl methyltransferase	-0.35664743	
ZNF559	ZNF559	ZNF559	zinc finger protein 559	-0.3566656	
RP5-828K20.1	RP5-828K20.1	null	null	-0.35680103	
MSH3	MSH3	MSH3	mutS homolog 3 (E. coli)	-0.3568205	
CSRNP2	CSRNP2	null	null	-0.35720065	
CCAR2	CCAR2	null	null	-0.35728312	
HEATR1	HEATR1	HEATR1	HEAT repeat containing 1	-0.3572918	
JMY	JMY	JMY	-	-0.35731757	
RUSC1	RUSC1	RUSC1	RUN and SH3 domain containing 1	-0.35737142	
SMU1	SMU1	SMU1	smu-1 suppressor of mec-8 and unc-52 homolog (C. elegans)	-0.35755768	
LRRC57	LRRC57	LRRC57	leucine rich repeat containing 57	-0.35756668	
BTF3L4P2	BTF3L4P2	null	null	-0.3576326	
WRN	WRN	WRN	Werner syndrome	-0.3576445	
RFC2	RFC2	RFC2	replication factor C (activator 1) 2, 40kDa	-0.3579299	
TBCAP1	TBCAP1	TBCAP1	-	-0.3580376	
C17orf96	C17orf96	null	null	-0.3581253	
SLC3A2	SLC3A2	SLC3A2	solute carrier family 3 (activators of dibasic and neutral amino acid transport), member 2	-0.3583028	
NUDT11	NUDT11	NUDT11	nudix (nucleoside diphosphate linked moiety X)-type motif 11	-0.3583252	
MORN4	MORN4	null	null	-0.3583653	
COL4A3BP	COL4A3BP	COL4A3BP	collagen, type IV, alpha 3 (Goodpasture antigen) binding protein	-0.35852888	
EXOSC7	EXOSC7	EXOSC7	exosome component 7	-0.3585523	
TTBK2	TTBK2	TTBK2	tau tubulin kinase 2	-0.35892382	
RRAGC	RRAGC	RRAGC	Ras-related GTP binding C	-0.3589577	
EEF1E1	EEF1E1	EEF1E1	eukaryotic translation elongation factor 1 epsilon 1	-0.35904384	
AGPAT4	AGPAT4	AGPAT4	1-acylglycerol-3-phosphate O-acyltransferase 4 (lysophosphatidic acid acyltransferase, delta)	-0.35907853	
ECM1	ECM1	ECM1	extracellular matrix protein 1	-0.35911062	
HBS1L	HBS1L	HBS1L	HBS1-like (S. cerevisiae)	-0.35912222	
GATAD2B	GATAD2B	GATAD2B	GATA zinc finger domain containing 2B	-0.35914266	
CALU	CALU	CALU	calumenin	-0.35914811	
HNRNPA1P48	HNRNPA1P48	null	null	-0.35921893	
ACOT9	ACOT9	ACOT9	acyl-CoA thioesterase 9	-0.35932964	
PRRT1	PRRT1	PRRT1	proline-rich transmembrane protein 1	-0.3593374	
FZD3	FZD3	FZD3	frizzled homolog 3 (Drosophila)	-0.35935193	
POLR1E	POLR1E	POLR1E	polymerase (RNA) I polypeptide E, 53kDa	-0.35940593	
CCP110	CCP110	null	null	-0.3594503	
CRYZL1	CRYZL1	CRYZL1	crystallin, zeta (quinone reductase)-like 1	-0.35954234	
ISCA1P1	ISCA1P1	null	null	-0.35954288	
PARP2	PARP2	PARP2	poly (ADP-ribose) polymerase family, member 2	-0.35954425	
TNRC6B	TNRC6B	TNRC6B	trinucleotide repeat containing 6B	-0.35959327	
AC046143.3	AC046143.3	null	null	-0.3598734	
FAM60CP	FAM60CP	FAM60CP	family with sequence similarity 60, member C pseudogene	-0.35998064	
TOMM7	TOMM7	TOMM7	translocase of outer mitochondrial membrane 7 homolog (yeast)	-0.35999045	
MAP3K7CL	MAP3K7CL	null	null	-0.36000568	
TSG101	TSG101	TSG101	tumor susceptibility gene 101	-0.360068	
YY1	YY1	YY1	YY1 transcription factor	-0.3601919	
RP11-307C12.11	RP11-307C12.11	null	null	-0.360221	
DDB1	DDB1	DDB1	damage-specific DNA binding protein 1, 127kDa	-0.3603455	
CDC23	CDC23	CDC23	CDC23 (cell division cycle 23, yeast, homolog)	-0.36037463	
PPP5C	PPP5C	PPP5C	protein phosphatase 5, catalytic subunit	-0.36051685	
BUD31	BUD31	BUD31	BUD31 homolog (yeast)	-0.360519	
PDP2	PDP2	PDP2	-	-0.3607932	
FKBP1C	FKBP1C	FKBP1C	FK506 binding protein 1C	-0.36082515	
DDX46	DDX46	DDX46	DEAD (Asp-Glu-Ala-Asp) box polypeptide 46	-0.36107966	
C9orf89	C9orf89	C9ORF89	chromosome 9 open reading frame 89	-0.36110243	
EXOC6	EXOC6	EXOC6	exocyst complex component 6	-0.3615787	
IPO9	IPO9	IPO9	importin 9	-0.3616201	
CSNK1D	CSNK1D	CSNK1D	casein kinase 1, delta	-0.36168417	
CLSPN	CLSPN	CLSPN	claspin homolog (Xenopus laevis)	-0.36170042	
ATRN	ATRN	ATRN	attractin	-0.3619122	
C19orf82	C19orf82	null	null	-0.36194608	
ARF1	ARF1	ARF1	ADP-ribosylation factor 1	-0.36201772	
RAB5C	RAB5C	RAB5C	RAB5C, member RAS oncogene family	-0.36211726	
HNRNPA1P4	HNRNPA1P4	null	null	-0.36214942	
MATR3	MATR3	MATR3	matrin 3	-0.36216998	
PLAGL2	PLAGL2	PLAGL2	pleiomorphic adenoma gene-like 2	-0.3621734	
RNF41	RNF41	RNF41	ring finger protein 41	-0.3622194	
TMEM126B	TMEM126B	TMEM126B	transmembrane protein 126B	-0.36227873	
AIDA	AIDA	null	null	-0.36231408	
GPRIN1	GPRIN1	GPRIN1	G protein regulated inducer of neurite outgrowth 1	-0.3624441	
WDYHV1	WDYHV1	null	null	-0.36247984	
MPZ	MPZ	MPZ	myelin protein zero (Charcot-Marie-Tooth neuropathy 1B)	-0.36256325	
ARHGAP35	ARHGAP35	null	null	-0.3626323	
LDHAP4	LDHAP4	null	null	-0.36269227	
ZRANB3	ZRANB3	ZRANB3	zinc finger, RAN-binding domain containing 3	-0.36271724	
RP11-192N10.2	RP11-192N10.2	null	null	-0.36271834	
ZNF225	ZNF225	ZNF225	zinc finger protein 225	-0.36319944	
CNOT7	CNOT7	CNOT7	CCR4-NOT transcription complex, subunit 7	-0.36326203	
RPL14	RPL14	RPL14	ribosomal protein L14	-0.36327302	
SLC39A14	SLC39A14	SLC39A14	solute carrier family 39 (zinc transporter), member 14	-0.36336392	
TPR	TPR	TPR	translocated promoter region (to activated MET oncogene)	-0.36341953	
AP006222.1	AP006222.1	null	null	-0.36351568	
PSPN	PSPN	PSPN	persephin	-0.3635322	
COMMD9	COMMD9	COMMD9	COMM domain containing 9	-0.36366925	
GOLGB1	GOLGB1	GOLGB1	golgi autoantigen, golgin subfamily b, macrogolgin (with transmembrane signal), 1	-0.36375737	
DPM2	DPM2	DPM2	dolichyl-phosphate mannosyltransferase polypeptide 2, regulatory subunit	-0.36417443	
SAMD1	SAMD1	SAMD1	sterile alpha motif domain containing 1	-0.36417696	
VPS37B	VPS37B	VPS37B	vacuolar protein sorting 37 homolog B (S. cerevisiae)	-0.36425382	
TXN2	TXN2	TXN2	thioredoxin 2	-0.36430284	
ST3GAL6	ST3GAL6	ST3GAL6	ST3 beta-galactoside alpha-2,3-sialyltransferase 6	-0.36439353	
ITPR3	ITPR3	ITPR3	inositol 1,4,5-triphosphate receptor, type 3	-0.3643947	
TPM3P8	TPM3P8	null	null	-0.36445254	
CXorf40B	CXorf40B	CXORF40B	chromosome X open reading frame 40B	-0.364715	
B3GAT3	B3GAT3	B3GAT3	beta-1,3-glucuronyltransferase 3 (glucuronosyltransferase I)	-0.364784	
HNRNPA1P8	HNRNPA1P8	null	null	-0.3648256	
SHFM1	SHFM1	SHFM1	split hand/foot malformation (ectrodactyly) type 1	-0.36483008	
PLA2G4A	PLA2G4A	PLA2G4A	phospholipase A2, group IVA (cytosolic, calcium-dependent)	-0.36486512	
GPS1	GPS1	GPS1	G protein pathway suppressor 1	-0.36510646	
SEPHS1	SEPHS1	SEPHS1	selenophosphate synthetase 1	-0.3651905	
SPPL3	SPPL3	null	null	-0.3652219	
CDC73	CDC73	CDC73	cell division cycle 73, Paf1/RNA polymerase II complex component, homolog (S. cerevisiae)	-0.36537686	
AC004069.2	AC004069.2	null	null	-0.3654077	
TNFRSF21	TNFRSF21	TNFRSF21	tumor necrosis factor receptor superfamily, member 21	-0.3654787	
LOXL3	LOXL3	LOXL3	lysyl oxidase-like 3	-0.36551443	
ZSCAN21	ZSCAN21	ZSCAN21	zinc finger and SCAN domain containing 21	-0.36554396	
CORO1C	CORO1C	CORO1C	coronin, actin binding protein, 1C	-0.3655763	
SIAH2	SIAH2	SIAH2	seven in absentia homolog 2 (Drosophila)	-0.36558273	
NAP1L1P1	NAP1L1P1	null	null	-0.3656075	
CNIH4	CNIH4	CNIH4	cornichon homolog 4 (Drosophila)	-0.3656359	
TMEM38B	TMEM38B	TMEM38B	transmembrane protein 38B	-0.36569458	
CAMKMT	CAMKMT	null	null	-0.3657986	
PPT1	PPT1	PPT1	palmitoyl-protein thioesterase 1 (ceroid-lipofuscinosis, neuronal 1, infantile)	-0.36610004	
AGPAT5	AGPAT5	AGPAT5	1-acylglycerol-3-phosphate O-acyltransferase 5 (lysophosphatidic acid acyltransferase, epsilon)	-0.36614943	
YAP1	YAP1	YAP1	Yes-associated protein 1, 65kDa	-0.3661654	
PRKG1	PRKG1	PRKG1	protein kinase, cGMP-dependent, type I	-0.36625627	
BCORL1	BCORL1	BCORL1	BCL6 co-repressor-like 1	-0.36627883	
JAGN1	JAGN1	JAGN1	jagunal homolog 1 (Drosophila)	-0.3663412	
CDC123	CDC123	null	null	-0.36635703	
RABL3	RABL3	RABL3	RAB, member of RAS oncogene family-like 3	-0.36646852	
RAB40B	RAB40B	RAB40B	RAB40B, member RAS oncogene family	-0.3665306	
TCEAL3	TCEAL3	TCEAL3	transcription elongation factor A (SII)-like 3	-0.36664185	
ST13P6	ST13P6	null	null	-0.36669022	
EIF4BP6	EIF4BP6	null	null	-0.36670548	
RBBP4	RBBP4	RBBP4	retinoblastoma binding protein 4	-0.366891	
CYFIP1	CYFIP1	CYFIP1	cytoplasmic FMR1 interacting protein 1	-0.36706576	
CD320	CD320	CD320	CD320 molecule	-0.3671414	
RP1-40G4P.1	RP1-40G4P.1	null	null	-0.36719772	
HSPD1P6	HSPD1P6	null	null	-0.36721084	
CHD1L	CHD1L	CHD1L	chromodomain helicase DNA binding protein 1-like	-0.36725911	
NGRN	NGRN	NGRN	neugrin, neurite outgrowth associated	-0.36741048	
LRRFIP2	LRRFIP2	LRRFIP2	leucine rich repeat (in FLII) interacting protein 2	-0.36752546	
RPL22L1	RPL22L1	RPL22L1	ribosomal protein L22-like 1	-0.3675567	
DOCK4	DOCK4	DOCK4	dedicator of cytokinesis 4	-0.36756498	
NCOR2	NCOR2	NCOR2	nuclear receptor co-repressor 2	-0.36803707	
RBBP4P1	RBBP4P1	null	null	-0.36808127	
RP1-178F15.4	RP1-178F15.4	null	null	-0.36814603	
PDCD6	PDCD6	PDCD6	programmed cell death 6	-0.36843014	
CHST3	CHST3	CHST3	carbohydrate (chondroitin 6) sulfotransferase 3	-0.3684736	
PRPF19	PRPF19	PRPF19	PRP19/PSO4 pre-mRNA processing factor 19 homolog (S. cerevisiae)	-0.36848584	
NPM1P32	NPM1P32	null	null	-0.36856332	
EXTL2	EXTL2	EXTL2	exostoses (multiple)-like 2	-0.36859667	
FAM200A	FAM200A	null	null	-0.36867633	
P4HB	P4HB	P4HB	procollagen-proline, 2-oxoglutarate 4-dioxygenase (proline 4-hydroxylase), beta polypeptide	-0.36869398	
SRP68	SRP68	SRP68	signal recognition particle 68kDa	-0.3687979	
ALG3	ALG3	ALG3	asparagine-linked glycosylation 3 homolog (S. cerevisiae, alpha-1,3-mannosyltransferase)	-0.36905858	
CIRH1A	CIRH1A	CIRH1A	cirrhosis, autosomal recessive 1A (cirhin)	-0.3691234	
ZNF625-ZNF20	ZNF625-ZNF20	null	null	-0.36915004	
ITCH	ITCH	ITCH	itchy homolog E3 ubiquitin protein ligase (mouse)	-0.3692022	
HNRNPU	HNRNPU	null	null	-0.36930084	
HIST3H2A	HIST3H2A	HIST3H2A	histone cluster 3, H2a	-0.3693457	
RAD17	RAD17	RAD17	RAD17 homolog (S. pombe)	-0.36944443	
PPP4R2	PPP4R2	PPP4R2	protein phosphatase 4, regulatory subunit 2	-0.36957195	
MSANTD3	MSANTD3	null	null	-0.36969438	
NOL12	NOL12	NOL12	nucleolar protein 12	-0.36977455	
ZNF10	ZNF10	ZNF10	zinc finger protein 10	-0.3699299	
NAB2	NAB2	NAB2	NGFI-A binding protein 2 (EGR1 binding protein 2)	-0.36997983	
ARG2	ARG2	ARG2	arginase, type II	-0.3699891	
